"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118580373&doi=10.3390%2frel12110933&partnerID=40&md5=7deae69d90acccd6f543b8a1c62c236a","Department of Religious Studies, Stanford University, Stanford, 94305, CA, United States","","English"
"1997","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248791879&doi=10.1177%2f096394709700600302&partnerID=40&md5=1000fcef5a4a7f9f32b360e79676d1c8","University of East Anglia, United Kingdom; Department of English, National Dong Hwa University, Hualien, Taiwan","","English"
"2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009292249&doi=10.1111%2f1468-5922.12282&partnerID=40&md5=f917e5a15414ac8694259db94f6f2d75","Zurich, Switzerland","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920110536&doi=10.1093%2facprof%3aoso%2f9780195188028.003.0012&partnerID=40&md5=4946be85c0da2af730fdc84aa598c2fc","Interfaith Drug Policy Initiative Foundation, United States","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017426091&doi=10.1080%2f21640599.2017.1280926&partnerID=40&md5=4730780e7d140d2d557d3904fc8777fc","Institute for Social Anthropology, The Austrian Academy of Sciences, Vienna, Austria","","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38349016847&doi=10.28945%2f465&partnerID=40&md5=0134d30417043350a4cefa6543029880","IMRC, Department of Mechanical Engineering, University of Bath, Claverton Down, United Kingdom","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860319397&partnerID=40&md5=c45af928a0f2338493959c338a4ca2ee","Katedra Porovnávacej Religionistiky FiF UK, 818 01 Bratislava 1, Gondova 2, Slovakia","","Slovak"
"2009","74","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349984016&partnerID=40&md5=c6035567eafc617595b209459fcbad98","Khon Kaen University, Thailand; Udon Thani Rajabhat University, Thailand","","English"
"2018","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053218774&doi=10.1037%2fscp0000133&partnerID=40&md5=bb6dbcec5f11fd597500d1e76fa7e138","California School of Professional Psychology-Hong Kong Program, Alliant International University, UG2, ChinaChem Golden Plaza, 77 Mody Road, Tsim Sha Tsui East, Kowloon, United States","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028655795&doi=10.1007%2f978-3-319-43893-1_14&partnerID=40&md5=b4f1a5293dc4f8a2115513bf22243f86","Department of History, Philosophy, and Social Sciences, Rhode Island School of Design, Providence, RI, United States","","English"
"2012","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879383505&doi=10.1177%2f1463499612469588&partnerID=40&md5=5fcf22d039ef69b7687ec37810d6bf93","University of Cambridge, Centre for Research in the Arts, Social Sciences and Humanities, Cambridge CB4 1HB, 10 Ferry Path, United Kingdom","St John’s College, Cambridge","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921684248&doi=10.1093%2facprof%3aoso%2f9780199754465.003.0009&partnerID=40&md5=6dec623b204d3c64c65b9c405166d414","University of California in Los Angeles, United States","","English"
"2003","44","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1542673322&doi=10.1142%2fS0192415X03001272&partnerID=40&md5=7eeeb5a6eac743b00d373080ed13377f","Department of Electrical and Control Engineering, National Chiao Tung University, Hsinchu, Taiwan; Traditional Therapeutic Research Institute in Taiwan, Taiwan Zen-Buddhist Association, Taiwan; Department of Electrical and Control Engineering, National Chiao Tung University, Hsinchu 30010, 1001 Ta-Hsueh Road, Taiwan","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148915356&doi=10.3390%2frel14020150&partnerID=40&md5=e39c53464014ccaf618b716907d6b46e","Centre for East Asian Studies, Jawaharlal Nehru University, New Delhi, 110067, India","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078611395&doi=10.1080%2f13537903.2020.1695805&partnerID=40&md5=a9a93d736e9e09ca0a043fb0818ffcdb","Department of Religion, University of Vermont, 481 Main Street, Burlington, 05405, VT, United States","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018298405&partnerID=40&md5=d616907b3344a9e83eb7d3d02b9973f5","Department of Naturopathy, Dongbang Culture Graduate University, 60, 28GU Seongbook-ro, Seongbook-Ku, Seoul, 02838, South Korea","","English"
"2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884008550&doi=10.1016%2fB978-012373985-8.00166-5&partnerID=40&md5=2a5b45a0c114404e726b74a8de2131c6","George Mason University, Arlington, VA, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894385537&doi=10.3390%2frel3040973&partnerID=40&md5=293e962ed7e23f2071d692fd65bd0e5a","Université catholique de Louvain, B-1348 Louvain-la-Neuve, Grand Place 45, bte L3.01.02, Belgium","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148234142&doi=10.15407%2forientw2022.04.050&partnerID=40&md5=9e52ac5fe3bc3cf5ed46c69b85b20f2c","H. S. Skovoroda Institute of Philosophy, NAS of Ukraine, 4, Tryokhsviatytelska Str., Kyiv, 01001, Ukraine","","Ukrainian"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882467385&doi=10.1016%2fB978-012373962-9.00400-3&partnerID=40&md5=0a38e648e6892bfe98bf156baea1d541","University of Otago, Dunedin, New Zealand","","English"
"2015","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947069071&doi=10.3390%2frel6041314&partnerID=40&md5=d8f69348918e38823b3f9e68dd073dc0","Department of Emergency Management, Inje University, 197 Inje-ro, Gimhae-city, 50834, Gyeongnam, South Korea","","English"
"2009","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-74049164532&doi=10.1163%2f156848409X12526657425307&partnerID=40&md5=4119ac4892f711a8d45318b04a08a024","Max-Planck-Institute for the Study of Religious and Ethnic Diversity","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046107108&doi=10.1163%2f22105018-12340099&partnerID=40&md5=5febfe8cf2e0fd7841c93a069f45c495","Colgate University, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139280422&doi=10.1590%2f1980-4369E2022015&partnerID=40&md5=0a1b8bfb3a7188ee9671b6b06c7c7f0f","Universidade Federal de Campina Grande, PB, Campina Grande, Brazil","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142917479&doi=10.1007%2fs10551-022-05293-w&partnerID=40&md5=966c344dfe7dd4d2789556cdec4c162b","Newcastle Business School, Northumbria University, Sutherland Building, 2 Ellison Pl, Newcastle Upon Tyne, NE1 8ST, United Kingdom; Durham University, Business School, Durham, United Kingdom","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923285163&doi=10.1093%2foxfordhb%2f9780195369441.003.0024&partnerID=40&md5=05c7c65e6ca89184ebaccf4af65e8e77","Denver Seminary, CO, United States","","English"
"2010","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923233167&doi=10.1093%2foxfordhb%2f9780195340136.003.0009&partnerID=40&md5=67f7c1ebadcc685fe79db53bdcd1cdd2","Duke Divinity School, United States","","English"
"2012","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879358718&doi=10.1177%2f1463499612471933&partnerID=40&md5=63904de4a513ff89d09a72082e3528de","Max Planck Institute for Social Anthropology, Halle (Saale), 06114, Advokatenweg 36, Germany","","English"
"2015","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943231701&doi=10.5367%2fsear.2015.0271&partnerID=40&md5=bebfdc6ebd9e92b5bfbfd1be0d54278e","School of Historical and Philosophical Inquiry, University of Queensland, 4072, QLD, Australia","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127259913&doi=10.1007%2fs12671-022-01864-0&partnerID=40&md5=42ef196dd2a020b1b89a3a9d4c2f71d9","Center for Healthy Minds, University of Wisconsin–Madison, 625 West Washington Avenue, Madison, 53703, WI, United States; Department of Asian Languages and Cultures, University of Wisconsin–Madison, Van Hise Hall, 1220 Linden Drive, Madison, 53706, WI, United States","Hershey Family Foundation","English"
"1994","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028588828&partnerID=40&md5=6834686fd460bb68c3a2adfbbcbd81d3","2-10-602 Yagiyama-Kasumi-cho, Taihaku-ku Sendai City, Miyagi, Japan","","Japanese"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058396621&doi=10.3167%2farrs.2018.090112&partnerID=40&md5=1a9b5b2aa0ce8bf992a048e41e233f80","Centre National de la Recherche Scientifique (CNRS), France","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998546679&doi=10.4018%2fIJSESD.2016100102&partnerID=40&md5=004a6e79af367be63c71f886c28a9573","Missouri Zen Center, Creve Coeur, MO, United States; Josai International University, Shikishi, Japan","","English"
"2018","33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048986578&doi=10.1016%2fj.foar.2018.04.002&partnerID=40&md5=be20054498e7782865cfd4fd01ef0772","Department of Architecture and Interior Design, University of Bahrain, PO BOX 32038, Bahrain","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046868299&doi=10.3868%2fs030-007-018-0002-9&partnerID=40&md5=70ef0e793180768e3fa337f631db9dd9","China Studies Research Centre, La Trobe University, 3086, VIC, Australia","Australian Research Council","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905494599&doi=10.1558%2fbsrv.v31i1.3&partnerID=40&md5=1e04e93ee0ef3c00cca4a713cf8351c0","University of Hong Kong, Hong Kong","","English"
"2009","18","https://www.scopus.com/inward/record.uri?eid=2-s2.0-71949100930&doi=10.1007%2fs10354-009-0703-7&partnerID=40&md5=d4836106acdc6b05826164cfde06bc7f","Department of Social Medicine, Chungshan Medical University, Taichung, 110 Chien-kuoNRd, Sec. 1, Taiwan","","German"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149680619&doi=10.3390%2fh10010003&partnerID=40&md5=d19e1656b97aace55c437bac3edd3c60","Centre for India and South Asia Research, University of British Columbia, Vancouver, V6T 1Z2, BC, Canada","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029351996&doi=10.3390%2frel8090174&partnerID=40&md5=aafb7c227823c7c5f08ddf7a64a1aad9","Department of Religion, Bard College, 30 Campus Rd, Annandale-on-Hudson, 12504, NY, United States","","English"
"2022","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121711818&doi=10.1080%2f21507740.2021.1939460&partnerID=40&md5=b3f94ee705e8eb46c05e658d7b9c8a9c","Fordham University, United States","","English"
"2019","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060400532&doi=10.3390%2frel10010056&partnerID=40&md5=49a4dcd93910ec6eb835a996dd0ab66e","Management School, North Sichuan Medical University, Nanchong, 637100, China; School of Interdisciplinary Studies, Purdue University, West Lafayette, 47906, IN, United States","","English"
"2011","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921799320&doi=10.1093%2facprof%3aoso%2f9780199731398.003.0010&partnerID=40&md5=021162b25f7b5ed08fb7542b5d26e2c4","Department of Sociology, Centre for Anthropological Research, University of Hong Kong, Hong Kong","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085082672&doi=10.1007%2fs10942-020-00355-2&partnerID=40&md5=d114c5ad6a0a1ce57cf068510723625e","St. John’s University, 230 East 81st Street, Apt. 4B, New York, 10028, NY, United States","","English"
"2017","34","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85001130102&doi=10.1016%2fj.chieco.2016.11.005&partnerID=40&md5=727946e1ae4ac34cd215aca52b80777d","School of Economics & Business Administration, Chongqing University, Chongqing, 400030, China; School of Management, Southwest University of Political Science and Law, Chongqing, 401120, China","National Natural Science Foundation of China, NSFC, (71102063, 71232004, 71572019); Fundamental Research Funds for the Central Universities, (106112015CDJSK02XK12, 106112016CDJXY020003)","English"
"2017","51","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983242547&doi=10.1080%2f10871209.2016.1220034&partnerID=40&md5=be270c8250194a213b845bb0531a97b1","Nature Conservation Foundation, Mysore, India; Snow Leopard Trust, Seattle, WA, United States; Manipal University, Manipal, India; Institute of Biological and Environmental Sciences, University of Aberdeen, Aberdeen, United Kingdom","","English"
"1992","143","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026616135&doi=10.1016%2f0277-9536%2892%2990103-W&partnerID=40&md5=9b15aaeee5e44a5d2d5e8983f0534770","School of Nursing SM-24, University of Washington, Seattle, WA 98195, United States","School of Nursing, University of Washington","English"
"2017","14","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020728323&doi=10.1016%2fj.neucom.2017.06.012&partnerID=40&md5=748c7a2ca5a5c20b3d04074bffa72e6d","Faculty of Information Science and Technology, Multimedia University, Jalan Ayer Keroh Lama, Melaka, 75450, Malaysia; Faculty of Engineering and Technology, Multimedia University, Jalan Ayer Keroh Lama, Melaka, 75450, Malaysia","","English"
"2013","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940322325&partnerID=40&md5=89ead64d52ea42143a4de26783d65083","Center for Southeast Asian Studies, Kyoto University, Japan","","Japanese"
"2010","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952015820&partnerID=40&md5=262f513b9047a8f4a209b2548c246894","VA Medical Center, Durham, 27705, NC, United States","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076140606&doi=10.1080%2f17409292.2019.1669873&partnerID=40&md5=67ba348ea65f9924ed0d2c40fa81dd65","Princeton University, 5 Halstead Place, Princeton, 08540, NJ, United States","","English"
"2011","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954631817&doi=10.1016%2fj.colegn.2010.11.001&partnerID=40&md5=dfccbc3f0e33999c2511d9cbbc674829","Department of Nursing, School of Nursing, Catholic University of Daegu, South Korea; Department of Nursing, Cheongju University, Daesung-ro, Sangdang-gu, Cheongju 360-764, South Korea; School of Medicine, Catholic University of Daegu, South Korea","","English"
"2020","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079816265&doi=10.1007%2fs12671-020-01338-1&partnerID=40&md5=a752a50d74c3a914671d75119f5ef7dd","Institute of Artificial Intelligence &#x0026; Cognitive Engineering, University of Groningen, Groningen, Netherlands; Bernoulli Institute of Mathematics, Computer Science &#x0026; Artificial Intelligence, Nijenborgh 9, Groningen, 9747 AG, Netherlands; Department of Sociology, Kent State University, Kent, OH, United States; Science for Monks, Palo Alto, CA, United States; Sera Jey Monastic University, Bylakuppe, India; Library of Tibetan Works and Archives, Dharamsala, India; Department of Psychology, University of Berne, Bern, Switzerland; Department of Psychological Sciences, Kent State University, Kent, OH, United States","Hershey Family Foundation; Sager Family Foundation; National Institute of Mental Health, NIMH, (R01MH118218); National Heart, Lung, and Blood Institute, NHLBI, (R01HL119977); Air Force Office of Scientific Research, AFOSR, (FA9550-18-1-0041); Hershey's; National Center for Complementary and Integrative Health, NCCIH, (R61AT009867); Eunice Kennedy Shriver National Institute of Child Health and Human Development, NICHD, (R21HD095099)","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054870405&doi=10.1080%2f09584935.2018.1509060&partnerID=40&md5=1adb9370fa67f4484f5c4b9fe73071a6","School of Development, Azim Premji University, Bengaluru, India","","English"
"2017","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030464609&doi=10.1108%2fS0733-558X20170000053007&partnerID=40&md5=2f6bd73f42d3fb09ba8254f304d38a2e","Department of Sociology, University of Barcelona, Barcelona, Spain; Department of Sociology, University of California, Santa Barbara, CA, United States","Ministerio de Ciencia e Innovación, MICINN, (COS2010-21761)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108681104&doi=10.3390%2frel12060436&partnerID=40&md5=7ccf66b626b5a6a219ef97d888fa9da1","Faculty of Philosophy and Social Science, Nicolaus Copernicus University in Toruń, ul. Fosa Staromiejska 1a, Toruń, 87-100, Poland","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138510782&doi=10.3390%2frel13090846&partnerID=40&md5=62dda17ce06e84864b53572002a9fb0d","Department of Social Studies Education, Gongju National University of Education, Gongju, 32553, South Korea","","English"
"2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881112677&doi=10.3868%2fs020-001-012-0006-6&partnerID=40&md5=55ebcba029c98933a227eeba954489a1","","","English"
"2011","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81155128164&doi=10.5771%2f0257-9774-2011-2-359&partnerID=40&md5=cf7e585e5ae1c3566923ef643e271386","Department of Anthropology, Sociology and Anthropology Programme, Universiti Brunei Darussalam, Brunei Darussalam","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139483324&doi=10.1080%2f1683478X.2022.2122686&partnerID=40&md5=92ba2e5d0ddd72a19fc61d1e3318c00c","Department of Humanities, University of Milan-Bicocca, Milan, Italy","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84982833602&doi=10.1558%2fjasr.v28i3.28434&partnerID=40&md5=d6406390290a06933bdeca023c36b043","Yale-NUS College, Singapore","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892977182&partnerID=40&md5=ebd8537b03de2badf1531cbf39b1d115","Department of Philosophy, Chinese Culture University, Taiwan","","Chinese"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131582281&doi=10.1080%2f14639947.2022.2038030&partnerID=40&md5=fae82bf85985d350c7ff0be1d5bb58c7","SOAS, University of London, United Kingdom","East Sussex Hearing Voices Groups - ‘Sussex Voice","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058575353&doi=10.3390%2frel9120386&partnerID=40&md5=102a47f9fdf5e4691889d0b158220399","Faculty of Humanities, School of Philosophy, National Research University Higher School of Economics, Staraya Basmannaya st., 21/4, Moscow, 105066, Russian Federation","","English"
"2009","33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952204575&doi=10.1080%2f14781700802496191&partnerID=40&md5=d11f5b718f8edf841ca5639515a403c8","School and Sociology and Anthropology, New Zealand, University of Canterbury, Christchurch, New Zealand","","English"
"2019","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071581652&doi=10.1177%2f0022022119865622&partnerID=40&md5=b4bc91abc41d02a4183d4f740e7668d6","California State University, Fresno, United States","Society for Research on Adolescence","English"
"2003","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347132168&doi=10.1023%2fB%3aBRAM.0000005468.95009.86&partnerID=40&md5=06ad57065c98d228455298f9815a7c90","Dept. of Humanities and Languages, University of New Brunswick, Saint John, NB E2L 4L5, Canada","","English"
"2015","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958037512&doi=10.1080%2f09637494.2015.1118204&partnerID=40&md5=67120846619608836e71c010136ab107","Resilience and Transformation in Eurasia, Max Planck Institute for Social Anthropology, Halle (Saale), Germany","","English"
"2006","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023920092&doi=10.1525%2fjung.1.2006.25.1.79&partnerID=40&md5=43169333a89731bea864eb2c61ce73ec","","","English"
"2014","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890124732&doi=10.1080%2f10410236.2012.729262&partnerID=40&md5=150d8afef7a18c3f6c1bcfd323f6bf6f","College of Communication, DePaul University, United States; National University of Singapore, Singapore; Tzu Chi University, Taiwan","Buddhist Tzu Chi Medical Foundation","English"
"2012","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873044515&doi=10.1353%2fisl.2012.0058&partnerID=40&md5=b9054e1f048412a8138f34a515ac5cac","Department of Religious Studies, McMaster University, Hamilton, ON, Canada","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127701059&doi=10.47979%2faror.j.89.2.365-387&partnerID=40&md5=212791d80f94c6dd70ef1ba3b6c800aa","The Open University of Hong Kong","","English"
"2018","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046418433&partnerID=40&md5=6a5cd4d3fae1e88b50e071d8c7f609b1","Independent Scholar, France","","English"
"2017","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013127590&doi=10.1111%2fjore.12167&partnerID=40&md5=9136a31d39d9bd2740ac863a2a88ccd5","Department of Religious Studies, University of Colorado Boulder, United States","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919873709&doi=10.1080%2f14755610.2014.982669&partnerID=40&md5=9847c984ec8f960b2645182c3d19b4d4","Department of Anthropology and Sociology, University of Malaya, Kuala Lumpur, 50603, Malaysia","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076213455&doi=10.1080%2f23729988.2017.1286889&partnerID=40&md5=8a50ec7bba54e6f5bed3ba8751d98d17","Department of Theology and Religious Studies, King’s College, University of London, London, United Kingdom","","English"
"2017","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058443441&doi=10.1007%2fs40926-016-0036-8&partnerID=40&md5=cbbb846fd0c58877a657b2a49492a52d","Political Science Department, American Jewish University, 15600 Mulholland Drive, Los Angeles, 90077, CA, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090582388&doi=10.1017%2fS1537781420000109&partnerID=40&md5=cfda79713d4c9a13a0431e2598c0d7ee","Loyola Marymount University, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059087102&partnerID=40&md5=803aa2a25ffc0819a6ab6aeb9ff22d7a","School of Philosophy & Culture, Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir, India","","English"
"2021","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103302508&doi=10.3390%2frel12030192&partnerID=40&md5=e6e8becc6365287ba0a67b67de1ce93a","School of Philosophy and Theology, University of Notre Dame, Fremantle, 6959, WA, Australia","Shollond Trust, (1059551)","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117153173&doi=10.26650%2fiuturkiyat.910599&partnerID=40&md5=e055a98d331b2cdeb9fd1caed94cf030","Çukurova Üniversitesi, Fen Edebiyat Fakültesi, Türk Dili ve Edebiyatı Bölümü, Adana, Turkey","","Turkish"
"2022","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135295475&doi=10.1016%2fj.iccn.2022.103303&partnerID=40&md5=646dfd3ca5c9563b8debbaff3a835c8d","School of Nursing and Midwifery, Deakin University, Geelong, VIC, Australia; Centre for Quality and Patient Safety Research, Institute for Health Transformation, Deakin University, Geelong, VIC, Australia; School of Nursing and Midwifery, Griffith University, QLD, Australia; Menzies Health Institute Queensland, Griffith University, QLD, Australia; Intensive Care Unit, Princess Alexandra Hospital, Metro South Health, Queensland Health, QLD, Australia","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978523913&doi=10.1080%2f14779757.2016.1188411&partnerID=40&md5=f20a78c672fe15bd6407d083bfcd08c3","Private Practice, London, United Kingdom","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136587445&doi=10.1080%2f14639947.2021.2083406&partnerID=40&md5=b69890a10cd977fcb889af75d9aaa27e","Triratna Buddhist Order, United Kingdom","International Committee of the Red Cross","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108825040&doi=10.5070%2fT483041154&partnerID=40&md5=9bed1605b2823b8bb303bf03a5e1112e","University of North Georgia, United States","","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076356986&doi=10.1080%2f23729988.2017.1378005&partnerID=40&md5=a678052c9a80e612fafe3cbd2691210b","University of Strasbourg, France","Chiang Ching-Kuo Foundation for International Scholarly Exchange, CCKF; Università degli Studi di Perugia","English"
"2008","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882477801&doi=10.1016%2fB978-012373962-9.00295-8&partnerID=40&md5=abac36d523c71b8883730b2df005ecac","Durham University, Durham, United Kingdom","","English"
"2020","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090818798&doi=10.1155%2f2020%2f8859251&partnerID=40&md5=198434a54af42d0958c33fbed3765e28","Institute of Brain and Psychological Sciences, Sichuan Normal University, Chengdu, 610060, China; Department of Medical Psychology, Jiangsu University Medical School, Zhenjiang, 210023, China; School of Health Economics and Management, Nanjing University of Chinese Medicine, Nanjing, China","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140966026&doi=10.1007%2f978-3-030-62613-6_8&partnerID=40&md5=2236e62f19fe0f969356082e0c9fa4e8","Department of Psychiatry, Faculty of Medicine, Prince of Songkla University, Songkhla, Thailand; Department of Psychiatry, School of Medicine, Mae Fah Luang University, Chiang Rai, Thailand; NYU Program for Survivors of Torture, New York, NY, United States; NYU School of Medicine, New York, NY, United States","","English"
"2014","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938341212&doi=10.1080%2f2153599X.2013.826717&partnerID=40&md5=357ac7fd752827d87ba3db3ca0cd6e88","Department of Psychology, Bowling Green State University, Bowling Green, OH, United States","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866859647&doi=10.25024%2fkj.2012.52.2.62&partnerID=40&md5=2c34c732f8931739100116d914867cbe","Department of Political Science, Korea University, South Korea","","English"
"2019","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071731107&doi=10.1007%2fs12671-019-01130-w&partnerID=40&md5=fc4169468562cdaacc8c309081ec595d","Beit Berl College, Kfar Saba, Israel","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068696719&doi=10.3390%2frel10050316&partnerID=40&md5=c91b07c107d44d5d5df900702c380675","Department of Neuroscience, Rehabilitation, Ophthalmology, Genetics, Maternal and Child Health (DINOGMI), Section of Psychiatry, Genoa University, Genoa, 16132, Italy","","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105277530&doi=10.22250%2f2072-8662.2021.1.64-81&partnerID=40&md5=4b1a538a4ea08f703cde05952ff188ac","The Russian Presidential Academy of National Economy and Public Administration, 82 Prospect Vernadskogo, Moscow, 119571, Russian Federation","","Russian"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116538021&doi=10.14455%2fISEC.res.2016.5&partnerID=40&md5=22e91cac6b94f8c83626a9f0f0010b0d","International Academy of Architecture, Bulgaria","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090633828&doi=10.3390%2frel11080397&partnerID=40&md5=400dba783742fff18a0ef8959c46e0dd","Department of Religious Studies, University of Texas at Austin, Austin, 78712-1090, TX, United States","","English"
"2014","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906305458&doi=10.1080%2f14779757.2013.855131&partnerID=40&md5=f8b17e93b8dfe63adb36490cecd1a3e6","Department of Psychiatry, Yale University School of Medicine, New Haven, CT, United States; Department of Psychology, The University of Michigan, Ann Arbor, MI, United States; Department of Counselor Education, Boise State University, Boise, ID, United States; Department of Psychology, Fordham University, Bronx, NY, United States","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143346455&doi=10.1111%2fdisa.12563&partnerID=40&md5=fe88c180961924c75f60a4b79efedc9b","School of International Relations and Public Affairs, Fudan University, Shanghai, China; Institute of Geology, China Earthquake Administration, Beijing, China","","English"
