"Year","Cited by","Link","Affiliations","Funding Details","Language of Original Document"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871601505&doi=10.1111%2fj.1467-9809.2012.01228.x&partnerID=40&md5=f3c0c0a235c87138580d42ce96d9963a","Department of History, Western Washington University, United States","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871404686&doi=10.1080%2f13530194.2012.726920&partnerID=40&md5=2b9ba6edd1e5a74afec0773518f4cf52","","","English"
"2020","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078598973&doi=10.3390%2frel11010029&partnerID=40&md5=bd28dac35d202aff9f379af568afe356","Faculty of Sociology of Religion, University of Munster, Munster, 48149, Germany","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890159569&doi=10.1080%2f10282580.2013.828916&partnerID=40&md5=eb59118a9584a987460c20f8b6eb8b6a","Columbia Business School, Columbia University, New York, NY 10027, 3022 Broadway, United States","","English"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041640798&doi=10.1002%2f9781405166614.ch16&partnerID=40&md5=2ff13d1fd5b80fbc2474df38c71a1ee0","University of Newcastle upon Tyne, United Kingdom","","English"
"2023","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85148914029&doi=10.3390%2frel14020250&partnerID=40&md5=f1d63609dc6b97b5e4be7659f8161a00","Institute for Studies in Global Prosperity, New York, 10017, NY, United States; Hong Kong Institute for the Humanities and Social Sciences, Department of Sociology, University of Hong Kong, Hong Kong","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107593892&partnerID=40&md5=cd7106378480c4bc662b541280874d65","Institute of Social and Preventive Medicine, University of Lausanne, Switzerland; School of Government, Victoria University of Wellington, New Zealand","","English"
"1991","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025789503&partnerID=40&md5=99d6c3069e5ef2a85a01899d4ef84324","","","English"
"2008","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011227161&doi=10.1016%2fj.religion.2008.08.009&partnerID=40&md5=361e9f0e064ec1fadf67eb4a78ece35d","Department of Archaeology, History, Cultural Studies and Religion, Universitet i Bergen, Postboks 7805, Bergen, N-5020, Norway; The Christian Universalist Association, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942306107&doi=10.3390%2frel6031125&partnerID=40&md5=f90892e74e7ffa5446741b8b189d9af3","Department of Culture, University of Sunderland, Sunderland, SR1 3PZ, United Kingdom","","English"
"2003","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0942290227&partnerID=40&md5=20c4d6681e5853ca16ee5a277e4d8157","Civil Engineering Department, Istanbul Technical University, Istanbul, Turkey; Milwaukee School of Engineering, Milwaukee, WI, United States; Democritos University of Thrace, Xanthi, Greece; Northwestern University, Evanston, IL, United States; Ctr. of Advanced Cement-Based Mat.","","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028368343&doi=10.1007%2f978-1-4614-5233-1_8&partnerID=40&md5=4fdbd1588c7ca7f4e6c341ba1b01f9ac","Department of Management, University of Canterbury, Private Bag 4800, Christchurch, New Zealand","","English"
"2021","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107398080&doi=10.1080%2f15570274.2021.1917138&partnerID=40&md5=d268015f2ba72b9f98a82434cc2752c4","Department of Sociology of the University of Hong Kong, Hong Kong; University of Hong Kong, Hong Kong","United Board for Christian Higher Education in Asia; National Institute for the Humanities and Social Sciences, NIHSS; Templeton Religion Trust","English"
"2011","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011095640&doi=10.1057%2f9780230339484&partnerID=40&md5=7d8f9eb0e84c8125844cb5581f163b58","","","English"
"1989","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249021921&doi=10.1016%2f0048-721X%2889%2990077-8&partnerID=40&md5=7f8545b07477ad646bce32bb341716fb","Faculty of Religious Studies, Mahidol University, Bangkok, Thailand; Wixamtree, Biggleswade, Beds SG18 9AD, Sand Lane, Northill, United Kingdom","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118560538&doi=10.1080%2f13674676.2021.1986691&partnerID=40&md5=fd8d8f4aed44af75e4b10d220636f268","Department of Psychiatry, University of Calgary, Calgary, Canada","National Institutes of Health, NIH; National Institute on Drug Abuse, NIDA, (R25-DA037756, R25DA033211); American Psychiatric Association, APA; American Psychiatric Association Foundation, APAF","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871533509&doi=10.1111%2fj.1467-9809.2012.01232.x&partnerID=40&md5=f3bc9176b133eab4de2f6f684d31ee9e","University of California, West Los Angeles College, United States","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944903737&doi=10.1163%2f9789004301078&partnerID=40&md5=ea2dd0f1148e11f853f979378b4ad23f","University of the Arts (Philadelphia), United States","","English"
"2005","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-25144440070&doi=10.1515%2frest.2005.26.3.203&partnerID=40&md5=8690ff9ac0f920e9466e79f573789b65","Baha'i World Centre, Haifa 31001, PO Box 155, Israel","","English"
"2013","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875084256&doi=10.1016%2fj.apgeog.2013.02.002&partnerID=40&md5=fa505c0167f2ae6c0c356a45c88f4efe","Department of Geography and Environmental Studies, University of Haifa, Haifa, Israel","Israel Science Foundation, ISF","English"
"2017","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028944883&doi=10.1353%2fjowh.2017.0036&partnerID=40&md5=934df4439a3a478384c251bb024e13a8","","","English"
"2012","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075647743&doi=10.4324%2f9780203002803&partnerID=40&md5=5b51c5bdbdbb077f26742c5659fc80d3","Institute of Islamic Studies, McGill University, Montreal, Canada; Department of Psychiatry, University of Oxford, United Kingdom","","English"
"2007","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249938989&doi=10.1024%2f1661-8157.96.18.753&partnerID=40&md5=01982e91482950ba888c617c10f65df9","Institut für Geschichte der Medizin, Universität Freiburg I.Br, 79104 Freiburg, Stefan-Meier-Str. 26, Germany","","German"
"2012","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871573850&doi=10.4324%2f9780203002803-16&partnerID=40&md5=9a61505ce88129bad5513e5db4455203","Boston University, United States","","English"
"2009","15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953750738&doi=10.1109%2fREET.2009.11&partnerID=40&md5=06f9819cc3f270eaf85f51114d6b19af","Faculty of Engineering and Information Technology, University of Technology, Sydney, NSW, Australia","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078098762&doi=10.1163%2f15685209-12341508&partnerID=40&md5=2b8a569e928eb6e82e6a734d956bfccc","University of Haifa, Israel","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871558136&doi=10.1111%2fj.1467-9809.2012.01231.x&partnerID=40&md5=967af3918883a9da9fa5d446d52661bb","School of Government, Victoria University, Wellington, New Zealand","","English"
"2006","91","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43549124940&doi=10.1080%2f17438730608668464&partnerID=40&md5=5871bd101e2313c37648c745a532b007","Department of Geography and Environmental Studies, University of Haifa, Haifa, 42860, Israel; Department of Geography, Geology, and Anthropology, Indiana State University, Terre Haute, IN, 47809, United States","","English"
"2012","9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075666259&doi=10.4324%2f9780203002803-15&partnerID=40&md5=586f999756a040b990bf76f87a97d0fe","Yale University, United States","","English"
"2015","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940536236&doi=10.1016%2fj.tmp.2015.04.001&partnerID=40&md5=df2751bc15f9723f749ae6e3dff1ccef","Department of Geography and Environmental Studies, University of Haifa, Israel","Israel Science Foundation, ISF","English"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875433912&partnerID=40&md5=4f9a33fba58030d786ef9e0d401cafba","Programa de Pos-Graduacao Em Geografia da Universidade Federal do Parana - UFPR, Pontifícia Universidade Católica do Paraná - PUC-PR, Curitiba, Paranà, Brazil","","Portuguese"
"2009","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62749189871&doi=10.1007%2fs10943-008-9225-7&partnerID=40&md5=824c96da20db56ae38aec300b66d39b4","School of International Business, Dongbei University of Finance and Economics, Dalian, Liaoning Province 116025, No. 217 Jianshan Lu, Shahekou District, China","","English"
"1983","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84972592567&doi=10.1080%2f03064228308533599&partnerID=40&md5=1d0ac88a3383bcd05bd5faae4bac7942","","","English"
"2008","12","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917391324&doi=10.4324%2f9780203928578&partnerID=40&md5=4b09900f4ee271ba3e1d3a55d7987d77","Western Kentucky University, United States","","English"
"2001","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035531357&doi=10.1177%2f003776801048001008&partnerID=40&md5=dcf00af9b38a9815e7b25d39a9c7862d","University of Copenhagen, Department of History of Religions, DK-Coperhagen, Artillerivej 86, Denmark","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138885236&doi=10.4324%2f9781315539669-32&partnerID=40&md5=70b6f2af7bffd20fd768c3d2295ce738","Mahidol University, Thailand","","English"
"2012","11","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879945251&doi=10.1163%2f1573384X-20120017&partnerID=40&md5=a8e4a753adb1aac0a02ae02d56ff0ed4","Indiana University, United States","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052155686&doi=10.1163%2f9789004292468_006&partnerID=40&md5=fa0b604060025740dc96d2cc9ef56f3e","Department of Cross-Cultural and Regional Studies, University of Copenhagen, Denmark","","English"
"2006","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862262385&doi=10.1002%2fj.2161-007X.2006.tb00048.x&partnerID=40&md5=a0b6818dfc20e157c764924e3b003c2e","College of Arts and Sciences, University of Great Falls, United States","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083493976&doi=10.1163%2f15700607-00600A01&partnerID=40&md5=b72683ddddd446cf460290aa155d1756","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091539098&doi=10.1163%2f15700739-07203003&partnerID=40&md5=80e91e6aac9ba2d6249238df981abc52","","","English"
"2022","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125897592&doi=10.3390%2fnu14051038&partnerID=40&md5=2548792bdfb2ddf4ad5effb70d348b9a","Institute of Social Medicine, Epidemiology and Health Economics, Charité—Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, 10117, Germany; Department of Sociology, University of Konstanz, Konstanz, 78457, Germany; Connected Healthcare, Hasso Plattner Institute, University of Potsdam, Potsdam, 14482, Germany; Department of Sociology/Cluster of Excellence “Religion & Politics”, University of Münster, Münster, 48143, Germany; Department of Internal and Integrative Medicine, Immanuel Hospital Berlin, Berlin, 10117, Germany; Experimental and Clinical Research Center (ECRC), a Cooperation between Charité—Universitätsmedizin Berlin and Max-Delbrück-Center for Molecular Medicine, Berlin, 10117, Germany; Charité—Universitätsmedizin Berlin, Corporate Member of Freie Universität Berlin, Humboldt Universität zu Berlin, and Berlin Institute of Health, Berlin, 10117, Germany; Max-Delbrück-Center for Molecular Medicine (MDC), Helmholtz Association, Berlin, 10117, Germany; Department of Pediatrics, Division of Oncology and Hematology, Charité—Universitätsmedizin Berlin, Freie Universität Berlin and Humboldt-Universität zu Berlin, Berlin, 10117, Germany","","English"
"1997","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068302417&doi=10.1080%2f1361767970180205&partnerID=40&md5=bdbb3bd90c95274943ea49766dab3e15","Westminster College, Oxford, OX2 9AT, United Kingdom","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871564367&doi=10.1111%2fj.1467-9809.2012.01226.x&partnerID=40&md5=8a5c3438305ef1837425166379f0b2b2","University of Toronto, Canada","","English"
"2013","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875522552&doi=10.1016%2fj.aip.2013.02.003&partnerID=40&md5=a4f819327aa4888f0e8f3d615dd0c560","Creative Arts Therapies Department, Concordia University, W. Montreal, QC H3G 1M8, 1455 de Maisonneuve Blvd., Canada; not available, Montreal, QC H4B 2Y1, #14, 4595 Grand Blvd., Canada; not available, Montreal, QC H4V 2E6, 4867 Mayfair Avenue, Canada","Social Sciences and Humanities Research Council of Canada, SSHRC; Concordia University, CU","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072124733&doi=10.1353%2fecu.2019.0018&partnerID=40&md5=eedda0f42d313a5278274e500b697950","","","English"
"2014","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908895101&doi=10.1002%2fstab.201410200&partnerID=40&md5=ce3cb630b5ad83e45394a67f7ce27130","Josef Gartner GmbH, Beethovenstraße 5, Würzburg, 97080, Germany; Hariri Pontarini Architects, 602 King Street West, Toronto, M5V 1M6, Canada","","German"
"2013","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885469771&doi=10.1080%2f13530194.2013.791136&partnerID=40&md5=c2bf61fa8535b10102dfd3bcc297c1a0","St Antony's College, University of Oxford, Oxford, United Kingdom","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053175695&doi=10.1163%2f18710328-13021157&partnerID=40&md5=4d7fa8cf806f82882cc979a83df8c1fc","University of Westminster, United Kingdom","","English"
"2005","17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250012133&doi=10.4324%2f9780203003572&partnerID=40&md5=1a9c0eed7e4b6d090107f64e2b2469c4","US National Archives and Records Administration, Pacific Region, San Francisco, United States; Department of History of Religions, University of Copenhagen, Denmark","","English"
"2021","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090790019&doi=10.1007%2fs11186-020-09415-z&partnerID=40&md5=31a45ce6eebc89b1a1f7c0c87a8be004","Department of Sociology, University of San Francisco, Kalmanovitz Hall 252, San Francisco, 94117, CA, United States","American Sociological Association, ASA; Social Science History Association, SSHA","English"
"2002","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247461763&doi=10.2307%2f3512329&partnerID=40&md5=56500e0360637a5160819d67b0c42baa","Department of History, 1029 Tisch Hall, University of Michigan, Ann Arbor, MI, 48109-1003, United States","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057658439&partnerID=40&md5=fc75187182d8123a032d2de84afa121a","","","English"
"2015","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84967145980&doi=10.3726%2f978-1-4539-1419-9&partnerID=40&md5=7ff684eeed7760437a1d7afbd76daee7","Bahá'í Educational Programs in Queensland, Australia","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091477764&doi=10.1163%2f15700739-07203002&partnerID=40&md5=555c63cb59a94c477639c3b4f21d50d2","Berlin, Germany","","German"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147113877&partnerID=40&md5=b504242a612c27df6d816fbfa856fb72","Bern, Switzerland","","German"
"2008","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060586376&doi=10.1163%2f22138617-08801007&partnerID=40&md5=9293162145f440e6b145a8e6fc8c340d","","Iran National Science Foundation, INSF, (1)","English"
"2006","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026223322&partnerID=40&md5=fe7dc716189062b9e2dbdca9068d7f95","","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976897237&doi=10.1163%2f18747167-12341297&partnerID=40&md5=ecfec17e80df15704a5a1f72b7e37ce2","Yale University, United States","","English"
"2019","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118587313&doi=10.1177%2f2347798918812286&partnerID=40&md5=c4a7ff42945f1daea2f77fafaa3ff271","Centre for West Asian Studies, Jawaharlal Nehru University, New Delhi, India","","English"
"1991","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026285748&partnerID=40&md5=2be411b0089067538ca373153163ebda","McGill University, Montreal, Canada.","","English"
"1994","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952249883&doi=10.1300%2fJ104v18n02_07&partnerID=40&md5=81c5e49adb4341988aefedb6df124ba5","Bahà'ì World Centre Library, Alexandria, VA, 22306, United States","","English"
"1993","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952081126&doi=10.1300%2fJ104v16n04_07&partnerID=40&md5=4de51a03a46a559289bd0480d9de96f0","Alexandria, VA, 22306, United States","","English"
"2017","19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971468389&doi=10.1111%2fdisa.12200&partnerID=40&md5=bc1c9f8d07b4f9d2aa0c76968a510baa","Hawaii State Department of Health, United States; Department of Psychology, University of Hawai'i at Mānoa, United States","","English"
"2001","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035530719&doi=10.1177%2f104346301013001004&partnerID=40&md5=69cac4c97823432f840c13f52900cc84","","","English"
"2005","16","https://www.scopus.com/inward/record.uri?eid=2-s2.0-29244432503&doi=10.1111%2fj.1467-9655.2005.00256.x&partnerID=40&md5=e835bd260cf84a5c91e021ed972f8193","University College London, United Kingdom; Department of Anthropology, University College London, London WC1E 6BT, Gower Street, United Kingdom","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021286039&doi=10.4324%2f9781315764788&partnerID=40&md5=60ca2511a17c63480350f3f6a2396fca","US Baha'i Office of Public Affairs, United States; International Environment Forum, Switzerland","","English"
"2016","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087340294&doi=10.1177%2f2347798916638207&partnerID=40&md5=74e2d4fdba6836baf79f5dc623f61e87","Western Washington University, United States","","English"
"2008","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895025014&partnerID=40&md5=df966c927988cb7a77f0d86d035893f6","Nanyang Technological University, Singapore; National Baha'i governing council, Australia","","English"
"2016","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84987862316&doi=10.1558%2fjasr.v29i1.30576&partnerID=40&md5=4df0844ec5a3a10389e3261c0933c61b","","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140172629&doi=10.1163%2f9781848880788_003&partnerID=40&md5=277639ab4eb02193c4c4f178407fed15","Global and Socio-Cultural Studies Department, Florida International University, United States","","English"
"2008","35","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40449088229&doi=10.1080%2f00049180701877436&partnerID=40&md5=eb2503939afc975285d52e554e63a766","University of Western Sydney, Sydney, NSW, Australia","","English"
"1992","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84970241613&doi=10.1177%2f0022022192231007&partnerID=40&md5=3b1482c0e04fda9fbcea0c7bf2b7a6bd","The Flinders University, Australia","","English"
"2020","4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077003102&doi=10.1017%2fS0026749X19000210&partnerID=40&md5=0f4dd76288dfbc95584040d68d318deb","Beijing Normal University, China; University of Hong Kong, Hong Kong","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031719313&doi=10.4324%2f9781315545936&partnerID=40&md5=37f2e041de12d4d8df68be8a40218123","","","English"
"2020","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104545558&doi=10.1163%2f9789004410121_011&partnerID=40&md5=cd217d319048a19cca73dd0ccb385660","","","English"
"2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075701829&doi=10.4324%2f9780203002803-18&partnerID=40&md5=33e54c7d7b4841ba5667b7c2f891ad2b","Pace University, United States","","English"
"2007","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34147146507&doi=10.1097%2fSMJ.0b013e3180316af3&partnerID=40&md5=9de74cd140b38b69a78e58b0384db3d5","Department in Pediatrics, University of Utah, Redwood University Health Center, Salt Lake City, UT 84119, 1525 West 2100 South, United States","","English"
"2015","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122492590&partnerID=40&md5=5d01732b6f00a677cefa0704737a7c6c","Sociology and Cross Cultural Studies, University of Houston-Clear Lake, Houston, TX, United States","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123583976&doi=10.1353%2fecu.2021.0033&partnerID=40&md5=de0f08798cd81d6d88098a207b941dcf","Pacific Lutheran University, Tacoma, WA, United States","","English"
"2007","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106929698&doi=10.1177%2f104515950701800103&partnerID=40&md5=b79abd819447ddef4dd8bf89c45d7c9d","University of South Florida, Department of Adult, Tampa, United States; Community Development Programme, University of KwaZulu-Natal, Durban, South Africa","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871543352&doi=10.1111%2fj.1467-9809.2012.01229.x&partnerID=40&md5=3b736c1d09184e4f70ce0a03cfaddcd2","Yukon College, Canada","","English"
"2008","8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044987677&doi=10.1080%2f00210860801981310&partnerID=40&md5=016a7c5a1a2abcf0594dc701f6856a58","Bedfordshire, United Kingdom","","English"
"2019","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063580485&doi=10.1111%2f1467-9809.12559&partnerID=40&md5=6f350a146573a8c79be9c88c5796e950","Mahidol University International College, Mahidol University, Thailand","","English"
"2022","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135662190&partnerID=40&md5=9da2b07bb3331fdffaa5ad96bda9742d","Bahá’í Council for Queensland, Australia","","English"
"2012","6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862247361&doi=10.1007%2fs10943-010-9351-x&partnerID=40&md5=b2a6f0ab9a0b58f64a1e9dbf264da55a","Department of Psychology, Carleton University, Ottawa, ON K1S 5B6, B550 Loeb Building, 1125 Colonel By Drive, Canada; Department of Psychology, University of Saskatchewan, Saskatoon, Canada","","English"
"2012","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951752833&partnerID=40&md5=660a8d388bd21eb559aeee42764ab3d8","University of Copenhagen, Denmark","","English"
"2012","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954545523&partnerID=40&md5=619e75c2d66ace175989fb9b78c68c8d","","","English"
"2021","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107559926&partnerID=40&md5=65c0a46cec8e4c300e88c95d18389042","Michigan State University, East Lansing, MI, United States","","English"
"2005","3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649784676&doi=10.1017%2fs0041977x05000017&partnerID=40&md5=ebf992b188825c7e256e53490f2262c6","","","English"
"2018","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058746796&doi=10.4324%2f9781315626031&partnerID=40&md5=828f37ca01b89f21402aa0711b455cd9","Munk School of Global Affairs, University of Toronto, Toronto, ON, Canada; International Human Rights Law, University of Oxford, Oxford, United Kingdom","","English"
"2017","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031754211&doi=10.4324%2f9781315545936&partnerID=40&md5=9adbfc9f23d0d2f16b9d4cd2f458f319","University College Cork, Ireland","","English"
"2018","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042208056&doi=10.1007%2fs12115-018-0230-5&partnerID=40&md5=423fa2651246971c0a711e50c79aecbd","Department of Philosophy, Vanderbilt University, Furman Hall, Nashville, 37240, TN, United States","","English"
"2014","5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928601294&doi=10.1163%2f1875984X-00604007&partnerID=40&md5=b5b6cac4e06512931094af237568f799","University of Wollongong, Australia","","English"
"2020","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094944142&doi=10.1002%2fad.2626&partnerID=40&md5=a870a535ae94e26c7737b7e4bf512551","","","English"
"2008","30","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42049099049&doi=10.1097%2f01.CNQ.0000314472.33883.d4&partnerID=40&md5=d6275e8191d3e9bd051b6180e9a2e402","Scripps Mercy Hospital, San Diego, CA, United States; Pomerado Hospital, Poway, CA, United States; Scripps Mercy Hospital, San Diego, CA 92103, 4077 5th Ave, United States","","English"
"2016","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954103111&doi=10.1080%2f13530194.2015.1124754&partnerID=40&md5=86d2938a6adc1cf38218f21a71643690","Department of History, Ryerson University, Toronto, Canada","","English"
"2002","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026066804&doi=10.1515%2f0034.3&partnerID=40&md5=e4ac56791486f2f11ae02f9edafb6199","","","German"
"2016","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971350766&doi=10.1002%2f2015JC011067&partnerID=40&md5=44b5cce3dbd79b6c4734523711cc3a5b","State Key Laboratory of Tropical Oceanography, South China Sea Institute of Oceanology, Chinese Academy of Sciences, Guangzhou, China; Shenzhen Key Laboratory of Spatial Information Smart Sensing and Services and Key Laboratory for Geo-Environment Monitoring of Coastal Zone of the National Administration of Surveying, Mapping and GeoInformation, Shenzhen University, Shenzhen, China; Department of Chemical and Environmental Engineering, Masdar Institute of Science and Technology, Abu Dhabi, United Arab Emirates; State Key Laboratory of Coastal and Offshore Engineering, Dalian University of Technology, Dalian, China","","English"
"2008","7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894852551&partnerID=40&md5=efbab438fcbeb17b9d0dff3878a53deb","","","English"
"2013","13","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890824958&doi=10.1080%2f13698249.2013.853413&partnerID=40&md5=cd1df12d26f52a21b097b1e351bb2ca6","Bar Ilan University, Ramat Gan, Israel; BESA Center for Strategic Studies, Israel","Sara and Simha Lainer Chair; John Templeton Foundation, JTF; Israel Science Foundation, ISF, (896/00)","English"
"1988","2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954810372&doi=10.1080%2f13530198808705455&partnerID=40&md5=693d8c57aee0f44d9b426aa61cfc8c82","","","English"
"2005","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947809260&partnerID=40&md5=330e6b8d72f1040377814f37f0e41b62","","","English"
"2012","29","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866675169&doi=10.1556%2fSocEc.34.2012.3.8&partnerID=40&md5=6254d283dcb2daa2742373bb583969af","Catholic University of Leuven, Leuven, Belgium; Corvinus University, Budapest Business Ethics Center, Budapest, Hungary","","English"
"1998","0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33746310977&partnerID=40&md5=ae821503f785df9f5415301daf305bce","Broadmoor Hospital, Berkshire, United States","","English"
"1989","39","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024528243&doi=10.1016%2f0895-9811%2889%2990041-2&partnerID=40&md5=7996c134b52cce0acecdfe3ffcfbe3e1","Institute of Geosciences, University of São Paulo, 01498 São Paulo, PO Box 20899, Brazil","","English"
"2012","1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856707122&doi=10.1007%2fs00381-011-1659-7&partnerID=40&md5=ab17a16ce052f4dfd1e70a89ccbf5d95","Department of Anatomical Sciences, School of Medicine, St. George's University, St. George, Grenada; Department of Anatomy, Medical School Varmia and Mazuria, Olsztyn, Poland; Department of Anatomy, Victor Babes University of Medicine and Pharmacy, Timisoara, Romania; Division of Neurosurgery, University of Alabama at Birmingham, Birmingham, AL, United States; Tuberculosis and Lung Disease Institute, Tabriz University of Medical Sciences, Tabriz, Iran; Department of Pediatric Neurosurgery, Children's Hospital, Birmingham, AL, United States","","English"
